activate,batch_size,data_file,elapsed_s,gpu_id,initial_overlap,k,layer_num,level,m,mode,model_type,num_iters,overlap_change,returncode,sample_idx,success_rate,suffix_len,targeted
True,100,safety,193.1,5,0.5294117647058824,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,25,0.6,1,True
False,100,safety,823.8,1,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,23,0.0,1,False
False,100,safety,197.5,6,0.8470588235294118,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,25,0.2,1,False
False,200,safety,413.2,4,0.5098039507865906,170,30,population,300,replacement,gemma2-9b-131k,10,0.1346,0,25,,1,True
False,200,safety,381.6,3,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.6399,0,25,,1,False
True,100,safety,668.8,0,0.36470588235294116,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,24,0.0333,1,True
False,200,safety,163.7,6,0.7628205418586731,170,30,population,300,suffix,gemma2-9b-131k,10,-0.8141,0,26,,3,False
False,200,safety,199.3,1,0.3986928164958954,170,30,population,300,suffix,gemma2-9b-131k,30,0.2623,0,26,,3,True
True,100,safety,387.6,2,0.5294117647058824,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,25,0.6333,1,True
False,100,safety,680.5,7,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,24,0.0333,1,False
True,100,safety,200.6,0,0.4470588235294118,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,26,0.6,1,True
False,100,safety,219.9,6,0.9117647058823529,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,26,0.0,1,False
False,200,safety,387.3,4,0.3986928164958954,170,30,population,300,replacement,gemma2-9b-131k,10,0.2104,0,26,,1,True
False,200,safety,371.6,3,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.6955,0,26,,1,False
False,200,safety,251.4,7,0.4720497131347656,170,30,population,300,suffix,gemma2-9b-131k,30,0.5,0,27,,3,True
False,200,safety,207.0,0,0.8064516186714172,170,30,population,300,suffix,gemma2-9b-131k,10,-0.7613,0,27,,3,False
False,100,safety,647.5,5,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,25,0.0167,1,False
True,100,safety,490.7,1,0.4470588235294118,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,26,0.5333,1,True
True,100,safety,204.1,3,0.5,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,27,0.8,1,True
False,100,safety,234.0,7,0.8529411764705882,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,27,0.2,1,False
False,200,safety,183.7,3,0.6557376980781555,170,30,population,300,suffix,gemma2-9b-131k,10,-0.8361,0,28,,3,False
False,200,safety,495.9,6,0.4720497131347656,170,30,population,300,replacement,gemma2-9b-131k,10,0.1763,0,27,,1,True
False,100,safety,678.1,2,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,26,0.0167,1,False
False,200,safety,245.7,1,0.36986300349235535,170,30,population,300,suffix,gemma2-9b-131k,30,0.6667,0,28,,3,True
False,200,safety,487.0,4,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.6275,0,27,,1,False
True,100,safety,190.3,6,0.32941176470588235,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,28,1.0,1,True
False,100,safety,233.7,2,0.7176470588235294,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,28,0.2,1,False
True,100,safety,308.8,1,0.32941176470588235,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,28,1.0,1,True
True,100,safety,687.6,0,0.5,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,27,0.5733,1,True
False,200,safety,179.3,6,0.3583815097808838,170,30,population,300,suffix,gemma2-9b-131k,30,0.371,0,29,,3,True
False,200,safety,140.1,2,0.7388889193534851,170,30,population,300,suffix,gemma2-9b-131k,10,-0.7833,0,29,,3,False
False,200,safety,561.5,7,0.36986300349235535,170,30,population,300,replacement,gemma2-9b-131k,10,0.4454,0,28,,1,True
True,100,safety,213.5,6,0.36470588235294116,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,29,0.2,1,True
False,100,safety,217.7,2,0.8235294117647058,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,29,0.2,1,False
False,200,safety,296.6,1,0.3583815097808838,170,30,population,300,replacement,gemma2-9b-131k,10,0.2097,0,29,,1,True
False,200,safety,665.5,3,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.5925,0,28,,1,False
False,100,safety,981.3,5,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,27,0.0133,1,False
False,200,safety,339.8,0,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.7519,0,29,,1,False
False,200,safety,205.3,1,0.8116883039474487,170,30,population,300,suffix,gemma2-9b-131k,10,-0.8117,0,30,,3,False
False,200,safety,242.3,2,0.35260114073753357,170,30,population,300,suffix,gemma2-9b-131k,30,0.5082,0,30,,3,True
True,100,safety,421.0,7,0.36470588235294116,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,29,0.2889,1,True
True,100,safety,256.4,0,0.35294117647058826,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,30,0.0,1,True
False,100,safety,468.1,6,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,29,0.0889,1,False
False,100,safety,221.2,1,0.8117647058823529,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,30,0.0,1,False
False,200,safety,170.5,0,0.4591194689273834,170,30,population,300,suffix,gemma2-9b-131k,30,0.3836,0,31,,3,True
False,200,safety,158.2,6,0.7891566157341003,170,30,population,300,suffix,gemma2-9b-131k,10,-0.8434,0,31,,3,False
False,200,safety,612.8,3,0.35260114073753357,170,30,population,300,replacement,gemma2-9b-131k,10,0.2523,0,30,,1,True
False,200,safety,223.7,1,0.4591194689273834,170,30,population,300,replacement,gemma2-9b-131k,10,0.2192,0,31,,1,True
False,200,safety,613.1,5,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.706,0,30,,1,False
False,200,safety,215.8,0,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.7186,0,31,,1,False
True,100,safety,156.1,6,0.45294117647058824,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,31,0.6,1,True
False,100,safety,1338.9,4,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,28,0.0,1,False
False,100,safety,205.6,3,0.7764705882352941,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,31,0.2,1,False
False,200,safety,212.0,6,0.7307692170143127,170,30,population,300,suffix,gemma2-9b-131k,10,-0.8077,0,32,,3,False
True,100,safety,306.1,1,0.45294117647058824,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,31,0.6571,1,True
False,200,safety,279.4,0,0.3353293538093567,170,30,population,300,suffix,gemma2-9b-131k,30,1.1607,0,32,,3,True
False,100,safety,435.1,5,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,31,0.0286,1,False
True,100,safety,187.0,6,0.34705882352941175,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,32,0.2,1,True
False,100,safety,184.8,1,0.8823529411764706,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,32,0.0,1,False
False,200,safety,412.7,4,0.3353293538093567,170,30,population,300,replacement,gemma2-9b-131k,10,0.1717,0,32,,1,True
False,200,safety,382.8,3,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.7234,0,32,,1,False
False,200,safety,211.7,1,0.7364864945411682,170,30,population,300,suffix,gemma2-9b-131k,10,-0.8243,0,33,,3,False
True,100,safety,1204.0,2,0.35294117647058826,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,30,0.0222,1,True
False,200,safety,294.3,6,0.4370861053466797,170,30,population,300,suffix,gemma2-9b-131k,30,0.5303,0,33,,3,True
False,100,safety,1208.2,7,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,30,0.0111,1,False
True,100,safety,167.9,1,0.5,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,33,1.0,1,True
True,100,safety,592.5,0,0.34705882352941175,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,32,0.2462,1,True
False,200,safety,475.5,4,0.4370861053466797,170,30,population,300,replacement,gemma2-9b-131k,10,0.4,0,33,,1,True
False,100,safety,253.6,2,0.8058823529411765,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,33,0.0,1,False
False,200,safety,463.8,3,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.7045,0,33,,1,False
False,200,safety,200.7,0,0.6170212626457214,170,30,population,300,suffix,gemma2-9b-131k,10,-0.8404,0,34,,3,False
False,200,safety,264.9,1,0.41333335638046265,170,30,population,300,suffix,gemma2-9b-131k,30,0.3387,0,34,,3,True
True,100,safety,366.5,6,0.5,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,33,0.9467,1,True
False,100,safety,730.3,5,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,32,0.0154,1,False
True,100,safety,196.0,3,0.38823529411764707,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,34,0.2,1,True
False,100,safety,227.0,0,0.8470588235294118,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,34,0.0,1,False
False,200,safety,353.6,4,0.41333335638046265,170,30,population,300,replacement,gemma2-9b-131k,10,0.151,0,34,,1,True
False,200,safety,351.8,2,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.7132,0,34,,1,False
False,200,safety,243.2,5,0.46285712718963623,170,30,population,300,suffix,gemma2-9b-131k,30,0.2222,0,35,,3,True
False,200,safety,192.9,3,0.7516778707504272,170,30,population,300,suffix,gemma2-9b-131k,10,-0.745,0,35,,3,False
True,100,safety,163.5,2,0.4588235294117647,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,35,0.8,1,True
False,100,safety,197.4,5,0.8235294117647058,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,35,0.0,1,False
False,200,safety,348.5,0,0.46285712718963623,170,30,population,300,replacement,gemma2-9b-131k,10,0.156,0,35,,1,True
True,100,safety,563.7,1,0.38823529411764707,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,34,0.2182,1,True
False,200,safety,347.6,4,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.7511,0,35,,1,False
True,100,safety,344.9,3,0.4588235294117647,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,35,0.7091,1,True
False,100,safety,985.5,7,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,33,0.0267,1,False
False,200,safety,180.5,5,0.44516128301620483,170,30,population,300,suffix,gemma2-9b-131k,30,0.6812,0,36,,3,True
False,100,safety,706.3,6,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,34,0.0,1,False
False,200,safety,189.6,0,0.8132529854774475,170,30,population,300,suffix,gemma2-9b-131k,10,-0.7289,0,36,,3,False
True,100,safety,228.8,3,0.4470588235294118,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,36,0.4,1,True
False,100,safety,251.3,7,0.8588235294117647,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,36,0.2,1,False
False,200,safety,366.5,1,0.44516128301620483,170,30,population,300,replacement,gemma2-9b-131k,10,0.2258,0,36,,1,True
False,200,safety,365.7,4,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.6998,0,36,,1,False
False,100,safety,577.6,2,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,35,0.0727,1,False
False,200,safety,229.5,0,0.5106382966041565,170,30,population,300,suffix,gemma2-9b-131k,30,0.2778,0,37,,3,True
False,200,safety,175.0,3,0.8192770481109619,170,30,population,300,suffix,gemma2-9b-131k,10,-0.6807,0,37,,3,False
True,100,safety,215.4,4,0.4647058823529412,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,37,0.4,1,True
False,100,safety,274.2,2,0.8,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,37,0.2,1,False
False,200,safety,380.6,7,0.5106382966041565,170,30,population,300,replacement,gemma2-9b-131k,10,0.1464,0,37,,1,True
False,200,safety,407.7,1,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.7354,0,37,,1,False
False,200,safety,196.0,4,0.380952388048172,170,30,population,300,suffix,gemma2-9b-131k,30,0.375,0,38,,3,True
True,100,safety,686.4,5,0.4470588235294118,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,36,0.1167,1,True
False,100,safety,687.4,6,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,36,0.05,1,False
False,200,safety,174.7,2,0.8222222328186035,170,30,population,300,suffix,gemma2-9b-131k,10,-0.8,0,38,,3,False
True,100,safety,230.7,4,0.38823529411764707,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,38,0.0,1,True
True,100,safety,617.7,0,0.4647058823529412,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,37,0.3692,1,True
False,100,safety,273.2,5,0.9,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,38,0.2,1,False
False,200,safety,373.1,7,0.380952388048172,170,30,population,300,replacement,gemma2-9b-131k,10,0.1478,0,38,,1,True
False,100,safety,662.6,3,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,37,0.2,1,False
False,200,safety,414.3,1,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.7338,0,38,,1,False
False,200,safety,190.4,0,0.8315789699554443,170,30,population,300,suffix,gemma2-9b-131k,10,-0.7579,0,39,,3,False
False,200,safety,231.0,4,0.3030302822589874,170,30,population,300,suffix,gemma2-9b-131k,30,0.46,0,39,,3,True
True,100,safety,229.5,3,0.3,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,39,0.2,1,True
False,100,safety,263.6,1,0.8941176470588236,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,39,0.0,1,False
False,200,safety,449.5,7,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.703,0,39,,1,False
False,200,safety,486.5,5,0.3030302822589874,170,30,population,300,replacement,gemma2-9b-131k,10,0.3543,0,39,,1,True
False,200,safety,196.9,3,0.33695653080940247,170,30,population,300,suffix,gemma2-9b-131k,30,0.2742,0,40,,3,True
False,100,safety,721.8,2,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,38,0.0923,1,False
True,100,safety,767.7,6,0.38823529411764707,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,38,0.0,1,True
False,200,safety,159.8,1,0.782608687877655,170,30,population,300,suffix,gemma2-9b-131k,10,-0.7267,0,40,,3,False
True,100,safety,224.0,3,0.35294117647058826,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,40,0.2,1,True
False,100,safety,229.6,2,0.7411764705882353,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,40,0.4,1,False
False,200,safety,141.8,2,0.7947019934654236,170,30,population,300,suffix,gemma2-9b-131k,10,-0.8344,0,41,,3,False
False,200,safety,187.4,3,0.40123456716537476,170,30,population,300,suffix,gemma2-9b-131k,30,0.4769,0,41,,3,True
True,100,safety,819.5,0,0.3,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,39,0.0857,1,True
False,200,safety,553.6,7,0.33695653080940247,170,30,population,300,replacement,gemma2-9b-131k,10,0.166,0,40,,1,True
False,200,safety,546.4,5,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.7037,0,40,,1,False
False,100,safety,850.4,4,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,39,0.0143,1,False
True,100,safety,196.7,0,0.4294117647058823,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,41,0.6,1,True
False,200,safety,323.6,2,0.40123456716537476,170,30,population,300,replacement,gemma2-9b-131k,10,0.2369,0,41,,1,True
False,100,safety,211.0,7,0.788235294117647,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,41,0.0,1,False
False,200,safety,354.2,3,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.6828,0,41,,1,False
False,200,safety,195.2,0,0.4000000059604645,170,30,population,300,suffix,gemma2-9b-131k,30,0.2321,0,42,,3,True
True,100,safety,349.1,5,0.4294117647058823,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,41,0.62,1,True
False,200,safety,182.4,2,0.8125,170,30,population,300,suffix,gemma2-9b-131k,10,-0.7898,0,42,,3,False
True,100,safety,1007.9,6,0.35294117647058826,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,40,0.2,1,True
False,100,safety,546.8,4,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,41,0.04,1,False
True,100,safety,203.8,0,0.3411764705882353,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,42,0.4,1,True
False,100,safety,207.4,5,0.8764705882352941,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,42,0.2,1,False
False,200,safety,358.1,7,0.4000000059604645,170,30,population,300,replacement,gemma2-9b-131k,10,0.1234,0,42,,1,True
False,200,safety,395.4,3,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.7588,0,42,,1,False
False,100,safety,1121.5,1,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,40,0.1176,1,False
False,200,safety,188.9,0,0.7124183177947998,170,30,population,300,suffix,gemma2-9b-131k,10,-0.8301,0,43,,3,False
False,200,safety,218.2,4,0.36305731534957886,170,30,population,300,suffix,gemma2-9b-131k,30,0.7018,0,43,,3,True
True,100,safety,220.9,3,0.4117647058823529,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,43,0.4,1,True
True,100,safety,482.7,2,0.3411764705882353,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,42,0.3636,1,True
False,100,safety,260.0,1,0.8588235294117647,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,43,0.0,1,False
False,200,safety,357.1,5,0.36305731534957886,170,30,population,300,replacement,gemma2-9b-131k,10,0.3493,0,43,,1,True
False,200,safety,358.7,7,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.6726,0,43,,1,False
False,200,safety,193.5,2,0.8012048006057739,170,30,population,300,suffix,gemma2-9b-131k,10,-0.8012,0,44,,3,False
False,200,safety,243.9,3,0.42953020334243774,170,30,population,300,suffix,gemma2-9b-131k,30,0.4844,0,44,,3,True
True,100,safety,202.8,7,0.40588235294117647,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,44,0.8,1,True
False,100,safety,610.2,6,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,42,0.0364,1,False
False,100,safety,207.4,2,0.8529411764705882,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,44,0.2,1,False
False,200,safety,390.3,5,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.6566,0,44,,1,False
True,100,safety,563.0,0,0.4117647058823529,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,43,0.2727,1,True
False,200,safety,429.4,1,0.42953020334243774,170,30,population,300,replacement,gemma2-9b-131k,10,0.3607,0,44,,1,True
False,200,safety,214.7,6,0.34193548560142517,170,30,population,300,suffix,gemma2-9b-131k,30,0.4151,0,45,,3,True
False,100,safety,635.5,4,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,43,0.0182,1,False
False,200,safety,161.1,2,0.6812500357627869,170,30,population,300,suffix,gemma2-9b-131k,10,-0.75,0,45,,3,False
True,100,safety,352.9,3,0.40588235294117647,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,44,0.7667,1,True
True,100,safety,225.9,1,0.3764705882352941,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,45,0.0,1,True
False,100,safety,220.9,6,0.8235294117647058,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,45,0.0,1,False
False,200,safety,275.3,3,0.3571428656578064,170,30,population,300,suffix,gemma2-9b-131k,30,0.3833,0,46,,3,True
False,200,safety,183.8,1,0.800000011920929,170,30,population,300,suffix,gemma2-9b-131k,10,-0.7611,0,46,,3,False
False,100,safety,642.5,7,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,44,0.05,1,False
False,200,safety,484.9,0,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.5949,0,45,,1,False
False,200,safety,485.3,5,0.34193548560142517,170,30,population,300,replacement,gemma2-9b-131k,10,0.0991,0,45,,1,True
False,200,safety,311.7,6,0.3571428656578064,170,30,population,300,replacement,gemma2-9b-131k,10,0.135,0,46,,1,True
True,100,safety,243.6,1,0.3588235294117647,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,46,0.0,1,True
False,100,safety,246.4,7,0.8823529411764706,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,46,0.2,1,False
False,200,safety,328.1,3,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.7689,0,46,,1,False
False,200,safety,226.0,6,0.33908045291900635,170,30,population,300,suffix,gemma2-9b-131k,30,0.661,0,47,,3,True
False,200,safety,200.1,1,0.8022598624229431,170,30,population,300,suffix,gemma2-9b-131k,10,-0.8192,0,47,,3,False
True,100,safety,189.1,6,0.3352941176470588,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,47,0.6,1,True
False,100,safety,519.5,5,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,46,0.2,1,False
False,100,safety,175.0,1,0.8235294117647058,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,47,0.4,1,False
True,100,safety,579.3,0,0.3588235294117647,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,46,0.02,1,True
True,100,safety,1017.4,4,0.3764705882352941,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,45,0.0375,1,True
False,100,safety,1018.6,2,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,45,0.0,1,False
False,200,safety,528.2,7,0.33908045291900635,170,30,population,300,replacement,gemma2-9b-131k,10,0.1917,0,47,,1,True
False,200,safety,506.9,3,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.7037,0,47,,1,False
False,200,safety,215.6,0,0.6728395223617554,170,30,population,300,suffix,gemma2-9b-131k,10,-0.7901,0,48,,3,False
False,200,safety,228.8,1,0.3109756112098694,170,30,population,300,suffix,gemma2-9b-131k,30,0.9216,0,48,,3,True
False,200,safety,280.1,4,0.3109756112098694,170,30,population,300,replacement,gemma2-9b-131k,10,0.5574,0,48,,1,True
False,200,safety,273.0,2,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.7055,0,48,,1,False
False,100,safety,223.9,3,0.6294117647058823,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,48,0.2,1,False
True,100,safety,247.2,7,0.3352941176470588,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,48,1.0,1,True
True,100,safety,255.0,0,0.3352941176470588,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,48,0.8857,1,True
False,200,safety,190.7,2,0.6748465895652771,170,30,population,300,suffix,gemma2-9b-131k,10,-0.773,0,49,,3,False
False,200,safety,256.2,4,0.3452380895614624,170,30,population,300,suffix,gemma2-9b-131k,30,0.2759,0,49,,3,True
True,100,safety,690.6,6,0.3352941176470588,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,47,0.425,1,True
False,100,safety,409.4,1,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,48,0.0286,1,False
True,100,safety,189.8,0,0.35294117647058826,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,49,0.6,1,True
False,100,safety,214.1,2,0.6294117647058823,170,30,individual,300,suffix,gemma2-9b-131k,10,,0,49,0.0,1,False
False,200,safety,366.6,7,,170,30,population,300,replacement,gemma2-9b-131k,10,-0.6702,0,49,,1,False
False,200,safety,370.4,3,0.3452380895614624,170,30,population,300,replacement,gemma2-9b-131k,10,0.1897,0,49,,1,True
False,100,safety,876.1,5,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,47,0.1875,1,False
True,100,safety,559.2,4,0.35294117647058826,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,49,0.3833,1,True
False,100,safety,673.0,6,,170,30,individual,300,replacement,gemma2-9b-131k,10,,0,49,0.0167,1,False
